,Unnamed: 0,label,text
9524,1332,negative,"@united flight landed 13 hours ago, 2 more flights CMH-IAD last night and still no bag..could have driven it from CMH"
9525,2993,negative,@united It is all good -- your 1K team has been nothing short of amazing with everything.
9526,11631,negative,@USAirways I'm amazed at the lack of communication with the passengers.
9527,12413,negative,@AmericanAir I fly weekly with you and haven't seen one
9528,12859,neutral,@AmericanAir amen!
9529,10582,negative,@USAirways - I'm currently missing a basketball game due to your lost bag policy #terribleservice #wheresmyrefund
9530,14368,negative,@AmericanAir most horrendous service ever !! On off two planes. Been in Phil for 10 hrs. Now captain can't get flight info to print? #wtf
9531,3915,negative,@united &lt;&lt;&lt;&lt;&lt;&lt;-------- do not reply to emails?
9532,13568,negative,@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???
9533,7184,neutral,@jetblue it's time for a direct flight from #JFK to #PITT.... @ Official JetBlue Terminal 5 - New York… http://t.co/QygXGmd3Sn
9534,4838,neutral,@SouthwestAir especially if it's your mom! #IChangedYourDiaper
9535,8887,negative,@JetBlue @KyleJudah I just spoke to the baggage claim center and they gave me travel credit but will not be responsible for the cost of a
9536,11348,negative,@USAirways My last flight was Cancelled Flightled and I'm very disappointed.
9537,6649,negative,@SouthwestAir Trying to add my dog on the flight but can't get through.
9538,10169,negative,@USAirways your people are kind and hardworking the infrastructure you have given them is horrid #massivefail #failphone #fail
9539,1831,negative,@united cannot direct message you you do not follow us. I want my luggage.  Please hep
9540,8482,neutral,@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE
9541,10396,negative,@USAirways so far no call back
9542,10004,negative,@USAirways care to elaborate on why CHA to DCA is Cancelled Flightled this evening?
9543,376,negative,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank
9544,1724,negative,@united on line baggage system complete rubbish. bag missing 2 days. No meaningful information.
9545,2026,neutral,"@united some compensation (e.g. upgrade to higher class for my rescheduled flight to MUC today) will be appreciated, though ;)"
9546,8838,positive,@JetBlue we don't need anybody else!
9547,11321,negative,@USAirways Not a great experience for my first time flying US Airways. Going forward I'll probably be taking my business elsewhere.
9548,1086,positive,@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.
9549,8765,negative,"@JetBlue Why not just take her info in the beginning and if cut off, call back? We do that in my medical practice. We are frequent flyers :("
9550,5627,positive,"Thank you for your help, Shannon! Great customer service, @SouthwestAir."
9551,5485,positive,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!
9552,6091,neutral,@SouthwestAir heard you are saving 30k a year on fuel not carrying around those skymall's #ripskymall
9553,6569,positive,@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.
9554,12944,positive,@AmericanAir thanks... I finally got through this afternoon.  :)
9555,784,neutral,@united @luke_mcintosh68 nah you wouldn't
9556,9514,negative,@USAirways no you call me.
9557,10548,negative,@USAirways Inexcusable behavior by gate agent. Sorry isn't enough. #Flight850 #CLT-#BNA
9558,11212,negative,@USAirways they had to turn the seat cushions over and clean the area. Please explain this issue?
9559,9190,negative,@USAirways Everyone is sorry.  Don't have what I need for meeting tomorrow.  140 charac. isn't nearly enough to highlight your shortcomings
9560,1093,positive,@united that's brilliant Thankyou so much. Is it classed as part of carryon?
9561,14632,neutral,"“@AmericanAir: @TilleyMonsta George, that doesn't look good. Please follow this link to start the refund process: http://t.co/4gr39s91Dl”😂"
9562,1922,neutral,@united Flight 1547 CMH to ORD just arrived at gate. Next segment to YVR already boarding. Will they hold it?
9563,6219,positive,@SouthwestAir :arrived in San Juan early. Thanks for a great flight. LUV u!
9564,6183,neutral,@SouthwestAir I'm not sure I did the messaging part right. Please let me know if you received it.
9565,14582,negative,"@AmericanAir seems like queue times are very high, in Q waiting for an agent 4 almost  an hour.Flight got Cancelled Flightled. http://t.co/sDm2wvR3zr"
9566,2962,positive,@united thnx!
9567,2984,negative,@united your customer service is terrible
9568,12874,positive,@AmericanAir No worries at all. Y’all have a good one!!
9569,12324,negative,@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...
9570,10233,negative,"@USAirways wow.. Flight Cancelled Flightled, slept on the floor at the airport and now flight delayed"
9571,14600,neutral,http://t.co/EIw2sYb8Fu roberts&amp;s=1 @AmericanAir
9572,9522,negative,@USAirways If my flight is going to be Cancelled Flightled every week I might as well be in business class.
9573,554,negative,@united A refund and flight vouchers or another flight on a different airline at your expense for today. 8 hour drive is very inconvenient
9574,10131,positive,"@USAirways please thank Mellie at CAE, Tammy in baggage claim at CLT 4 #excellent customer service 2day, BUT I have a complaint."
9575,9925,positive,"@USAirways despite mechanical issues and many delays followed by a Cancelled Flightlation, still getting to Vegas thanks to great gate agents!"
9576,4822,positive,"@SouthwestAir kudos to the crew of flight 1050 to GRR for making a very special memory for a sweet young passenger, and her Momma. Well done"
9577,14086,negative,@AmericanAir @kaps12 this is an international airline that experienced record profits last quarter. But they can't staff a call center
9578,13882,positive,@AmericanAir great flight experience again... SFO-JFK... Dare I say it? A consistent high quality on a legacy airline? Keep it up guys!
9579,3335,negative,@united still waiting 4 our bags. Web STILL can't tell me its location . How come @UPS @FedEx can tell u at any given minute where it is?
9580,1632,negative,@united that I would get on early enough to not have to green tag. but no go. if not for Otis I would be still sitting at ORD
9581,3245,negative,@united 50 minute wait...still at the gate with a broken jetway. Might miss connection
9582,8033,positive,@JetBlue I'll see you on board again soon!
9583,4613,negative,"@SouthwestAir ruined my Sunday. 3+ hours of delays out of DIA, now my bags are at the wrong airport. $35 to deliver them? Insult to injury."
9584,14452,negative,@AmericanAir they did tell that our luggage stayed inside the plane ! Look this video http://t.co/YokkHHQcMP
9585,9639,negative,@USAirways IS THIS RINGLING BROTHERS BARNUM AND BAILEY???  SHOULD I KEEP MY EYES PEELED FOR THE CLOWN CAR???
9586,12475,negative,@AmericanAir  oh no she left the counter and went downstairs.  Then she told Elise an agent that joined her not to come over to counter.
9587,5692,neutral,@SouthwestAir  I have a flight 2/22 @930 am from Fort Lauderdale to bwi.. Can I Cancelled Flight that flight ? Flight 3458 trip I'd 314505529
9588,4823,negative,"@SouthwestAir thank you : 8UXZJ2
Paid for early bird and sat in back"
9589,6376,negative,"@SouthwestAir where are our bags?
We have a tv show to film!!"
9590,181,negative,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!
9591,3430,positive,@united So far so good. Just stepped down in Denver. Next Stop Portland!
9592,107,negative,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.
9593,4711,negative,"@SouthwestAir I never got an email confirmation for my ticket, but the credit card was charged.  Phone wait time is crazy. Is there a chat?"
9594,8760,negative,@JetBlue flight from DCA to BOS has no heat #OhNo #BundleUp #Leastthebeverageswillbecold
9595,8099,negative,"I was a bit steamed in conjunction w/my new 7-hour wait at first, but having sat down and bought a bit of tea, I've settled some @JetBlue"
9596,5503,negative,@SouthwestAir when will airfare be available through December of this year? I have 2 major trips coming up and I'm anxious to book them!
9597,14101,negative,@AmericanAir #flight293 was supposed to depart at 745 and at 815 we still have not boarded.
9598,8255,negative,@JetBlue I don't want to seem crazy! Have already asked twice!
9599,3905,negative,@united that's funny because I emailed @VirginAtlantic once and they found it hadn't left LHR. In the mean time stuck with no bag in NYC!!!
9600,85,negative,@VirginAmerica I’m having trouble adding this flight my wife booked to my Elevate account. Help? http://t.co/pX8hQOKS3R
9601,3898,negative,@united Monday evening.
9602,4475,positive,@SouthwestAir Thank you for the tip!
9603,6600,negative,@SouthwestAir @CBSsoxfan you get to hold? called twice only to be kicked off.calls 3-6 #phonedied #AListpreferred http://t.co/1TZZ0vbMbS
9604,2915,positive,"@united well played, ^LO."
9605,10682,negative,@USAirways us air should be ashamed of this service - on hold for hours? No help from any representative just to reschedule due to weather ?
9606,11028,positive,"@USAirways Thank you, @USAirways!  Your fare to from DTW to DCA was much lower than @Delta and @SouthwestAir!  Thank you! You won me over!"
9607,9136,negative,@usairways I will make sure to never use your incompetent airlines again. My luggage has been out for delivery for 24 hours.
9608,8697,neutral,"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT"
